clip_id,file_name,file_path,speaker_id,utterance_id,emotion_code,emotion,intensity_code,intensity,sample_rate,channels,sample_width_bytes,num_frames,duration_sec,split
1002_ITS_ANG_XX,1002_ITS_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_ITS_ANG_XX.wav,1002,ITS,ANG,angry,XX,unspecified,16000,1,2,43243,2.702688,train
1002_ITS_DIS_XX,1002_ITS_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_ITS_DIS_XX.wav,1002,ITS,DIS,disgust,XX,unspecified,16000,1,2,45379,2.836187,train
1002_ITS_FEA_XX,1002_ITS_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_ITS_FEA_XX.wav,1002,ITS,FEA,fear,XX,unspecified,16000,1,2,39506,2.469125,train
1002_ITS_HAP_XX,1002_ITS_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_ITS_HAP_XX.wav,1002,ITS,HAP,happy,XX,unspecified,16000,1,2,38972,2.43575,train
1002_ITS_NEU_XX,1002_ITS_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_ITS_NEU_XX.wav,1002,ITS,NEU,neutral,XX,unspecified,16000,1,2,37371,2.335688,train
1002_ITS_SAD_XX,1002_ITS_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_ITS_SAD_XX.wav,1002,ITS,SAD,sad,XX,unspecified,16000,1,2,42175,2.635937,train
1002_IWL_ANG_XX,1002_IWL_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWL_ANG_XX.wav,1002,IWL,ANG,angry,XX,unspecified,16000,1,2,41642,2.602625,train
1002_IWL_DIS_XX,1002_IWL_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWL_DIS_XX.wav,1002,IWL,DIS,disgust,XX,unspecified,16000,1,2,49650,3.103125,train
1002_IWL_FEA_XX,1002_IWL_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWL_FEA_XX.wav,1002,IWL,FEA,fear,XX,unspecified,16000,1,2,51785,3.236562,train
1002_IWL_HAP_XX,1002_IWL_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWL_HAP_XX.wav,1002,IWL,HAP,happy,XX,unspecified,16000,1,2,45912,2.8695,train
1002_IWL_NEU_XX,1002_IWL_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWL_NEU_XX.wav,1002,IWL,NEU,neutral,XX,unspecified,16000,1,2,42175,2.635937,train
1002_IWL_SAD_XX,1002_IWL_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWL_SAD_XX.wav,1002,IWL,SAD,sad,XX,unspecified,16000,1,2,43243,2.702688,train
1002_IWW_ANG_XX,1002_IWW_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWW_ANG_XX.wav,1002,IWW,ANG,angry,XX,unspecified,16000,1,2,38438,2.402375,train
1002_IWW_DIS_XX,1002_IWW_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWW_DIS_XX.wav,1002,IWW,DIS,disgust,XX,unspecified,16000,1,2,49650,3.103125,train
1002_IWW_FEA_XX,1002_IWW_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWW_FEA_XX.wav,1002,IWW,FEA,fear,XX,unspecified,16000,1,2,41642,2.602625,train
1002_IWW_HAP_XX,1002_IWW_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWW_HAP_XX.wav,1002,IWW,HAP,happy,XX,unspecified,16000,1,2,39506,2.469125,train
1002_IWW_NEU_XX,1002_IWW_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWW_NEU_XX.wav,1002,IWW,NEU,neutral,XX,unspecified,16000,1,2,40040,2.5025,train
1002_IWW_SAD_XX,1002_IWW_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_IWW_SAD_XX.wav,1002,IWW,SAD,sad,XX,unspecified,16000,1,2,37904,2.369,train
1002_MTI_ANG_XX,1002_MTI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_MTI_ANG_XX.wav,1002,MTI,ANG,angry,XX,unspecified,16000,1,2,43777,2.736063,train
1002_MTI_DIS_XX,1002_MTI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_MTI_DIS_XX.wav,1002,MTI,DIS,disgust,XX,unspecified,16000,1,2,58191,3.636938,train
1002_MTI_FEA_XX,1002_MTI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_MTI_FEA_XX.wav,1002,MTI,FEA,fear,XX,unspecified,16000,1,2,46980,2.93625,train
1002_MTI_HAP_XX,1002_MTI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_MTI_HAP_XX.wav,1002,MTI,HAP,happy,XX,unspecified,16000,1,2,42709,2.669313,train
1002_MTI_NEU_XX,1002_MTI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_MTI_NEU_XX.wav,1002,MTI,NEU,neutral,XX,unspecified,16000,1,2,45912,2.8695,train
1002_MTI_SAD_XX,1002_MTI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_MTI_SAD_XX.wav,1002,MTI,SAD,sad,XX,unspecified,16000,1,2,43243,2.702688,train
1002_TAI_ANG_XX,1002_TAI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TAI_ANG_XX.wav,1002,TAI,ANG,angry,XX,unspecified,16000,1,2,40040,2.5025,train
1002_TAI_DIS_XX,1002_TAI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TAI_DIS_XX.wav,1002,TAI,DIS,disgust,XX,unspecified,16000,1,2,51251,3.203187,train
1002_TAI_FEA_XX,1002_TAI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TAI_FEA_XX.wav,1002,TAI,FEA,fear,XX,unspecified,16000,1,2,44311,2.769437,train
1002_TAI_HAP_XX,1002_TAI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TAI_HAP_XX.wav,1002,TAI,HAP,happy,XX,unspecified,16000,1,2,40574,2.535875,train
1002_TAI_NEU_XX,1002_TAI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TAI_NEU_XX.wav,1002,TAI,NEU,neutral,XX,unspecified,16000,1,2,42175,2.635937,train
1002_TAI_SAD_XX,1002_TAI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TAI_SAD_XX.wav,1002,TAI,SAD,sad,XX,unspecified,16000,1,2,44311,2.769437,train
1002_TIE_ANG_XX,1002_TIE_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TIE_ANG_XX.wav,1002,TIE,ANG,angry,XX,unspecified,16000,1,2,40574,2.535875,train
1002_TIE_DIS_XX,1002_TIE_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TIE_DIS_XX.wav,1002,TIE,DIS,disgust,XX,unspecified,16000,1,2,57658,3.603625,train
1002_TIE_FEA_XX,1002_TIE_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TIE_FEA_XX.wav,1002,TIE,FEA,fear,XX,unspecified,16000,1,2,50183,3.136437,train
1002_TIE_HAP_XX,1002_TIE_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TIE_HAP_XX.wav,1002,TIE,HAP,happy,XX,unspecified,16000,1,2,38438,2.402375,train
1002_TIE_SAD_XX,1002_TIE_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TIE_SAD_XX.wav,1002,TIE,SAD,sad,XX,unspecified,16000,1,2,50183,3.136437,train
1002_TSI_ANG_XX,1002_TSI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TSI_ANG_XX.wav,1002,TSI,ANG,angry,XX,unspecified,16000,1,2,38972,2.43575,train
1002_TSI_DIS_XX,1002_TSI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TSI_DIS_XX.wav,1002,TSI,DIS,disgust,XX,unspecified,16000,1,2,44311,2.769437,train
1002_TSI_FEA_XX,1002_TSI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TSI_FEA_XX.wav,1002,TSI,FEA,fear,XX,unspecified,16000,1,2,37371,2.335688,train
1002_TSI_HAP_XX,1002_TSI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TSI_HAP_XX.wav,1002,TSI,HAP,happy,XX,unspecified,16000,1,2,32566,2.035375,train
1002_TSI_NEU_XX,1002_TSI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TSI_NEU_XX.wav,1002,TSI,NEU,neutral,XX,unspecified,16000,1,2,37904,2.369,train
1002_TSI_SAD_XX,1002_TSI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_TSI_SAD_XX.wav,1002,TSI,SAD,sad,XX,unspecified,16000,1,2,38438,2.402375,train
1002_WSI_ANG_XX,1002_WSI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_WSI_ANG_XX.wav,1002,WSI,ANG,angry,XX,unspecified,16000,1,2,41642,2.602625,train
1002_WSI_DIS_XX,1002_WSI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_WSI_DIS_XX.wav,1002,WSI,DIS,disgust,XX,unspecified,16000,1,2,54988,3.43675,train
1002_WSI_FEA_XX,1002_WSI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_WSI_FEA_XX.wav,1002,WSI,FEA,fear,XX,unspecified,16000,1,2,40040,2.5025,train
1002_WSI_HAP_XX,1002_WSI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_WSI_HAP_XX.wav,1002,WSI,HAP,happy,XX,unspecified,16000,1,2,44311,2.769437,train
1002_WSI_NEU_XX,1002_WSI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_WSI_NEU_XX.wav,1002,WSI,NEU,neutral,XX,unspecified,16000,1,2,38972,2.43575,train
1002_WSI_SAD_XX,1002_WSI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1002_WSI_SAD_XX.wav,1002,WSI,SAD,sad,XX,unspecified,16000,1,2,43777,2.736063,train
1003_DFA_ANG_XX,1003_DFA_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_DFA_ANG_XX.wav,1003,DFA,ANG,angry,XX,unspecified,16000,1,2,50183,3.136437,train
1003_DFA_DIS_XX,1003_DFA_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_DFA_DIS_XX.wav,1003,DFA,DIS,disgust,XX,unspecified,16000,1,2,51785,3.236562,train
1003_DFA_FEA_XX,1003_DFA_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_DFA_FEA_XX.wav,1003,DFA,FEA,fear,XX,unspecified,16000,1,2,49116,3.06975,train
1003_DFA_HAP_XX,1003_DFA_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_DFA_HAP_XX.wav,1003,DFA,HAP,happy,XX,unspecified,16000,1,2,52319,3.269938,train
1003_DFA_NEU_XX,1003_DFA_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_DFA_NEU_XX.wav,1003,DFA,NEU,neutral,XX,unspecified,16000,1,2,51785,3.236562,train
1003_DFA_SAD_XX,1003_DFA_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_DFA_SAD_XX.wav,1003,DFA,SAD,sad,XX,unspecified,16000,1,2,51251,3.203187,train
1003_IEO_ANG_HI,1003_IEO_ANG_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_ANG_HI.wav,1003,IEO,ANG,angry,HI,high,16000,1,2,41108,2.56925,train
1003_IEO_ANG_LO,1003_IEO_ANG_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_ANG_LO.wav,1003,IEO,ANG,angry,LO,low,16000,1,2,36409,2.275562,train
1003_IEO_ANG_MD,1003_IEO_ANG_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_ANG_MD.wav,1003,IEO,ANG,angry,MD,medium,16000,1,2,41108,2.56925,train
1003_IEO_DIS_HI,1003_IEO_DIS_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_DIS_HI.wav,1003,IEO,DIS,disgust,HI,high,16000,1,2,50717,3.169812,train
1003_IEO_DIS_LO,1003_IEO_DIS_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_DIS_LO.wav,1003,IEO,DIS,disgust,LO,low,16000,1,2,32032,2.002,train
1003_IEO_DIS_MD,1003_IEO_DIS_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_DIS_MD.wav,1003,IEO,DIS,disgust,MD,medium,16000,1,2,33100,2.06875,train
1003_IEO_FEA_HI,1003_IEO_FEA_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_FEA_HI.wav,1003,IEO,FEA,fear,HI,high,16000,1,2,44311,2.769437,train
1003_IEO_FEA_LO,1003_IEO_FEA_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_FEA_LO.wav,1003,IEO,FEA,fear,LO,low,16000,1,2,41108,2.56925,train
1003_IEO_FEA_MD,1003_IEO_FEA_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_FEA_MD.wav,1003,IEO,FEA,fear,MD,medium,16000,1,2,40040,2.5025,train
1003_IEO_HAP_HI,1003_IEO_HAP_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_HAP_HI.wav,1003,IEO,HAP,happy,HI,high,16000,1,2,35235,2.202187,train
1003_IEO_HAP_LO,1003_IEO_HAP_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_HAP_LO.wav,1003,IEO,HAP,happy,LO,low,16000,1,2,37904,2.369,train
1003_IEO_HAP_MD,1003_IEO_HAP_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_HAP_MD.wav,1003,IEO,HAP,happy,MD,medium,16000,1,2,36837,2.302313,train
1003_IEO_NEU_XX,1003_IEO_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_NEU_XX.wav,1003,IEO,NEU,neutral,XX,unspecified,16000,1,2,36303,2.268937,train
1003_IEO_SAD_HI,1003_IEO_SAD_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_SAD_HI.wav,1003,IEO,SAD,sad,HI,high,16000,1,2,39506,2.469125,train
1003_IEO_SAD_LO,1003_IEO_SAD_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_SAD_LO.wav,1003,IEO,SAD,sad,LO,low,16000,1,2,40040,2.5025,train
1003_IEO_SAD_MD,1003_IEO_SAD_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IEO_SAD_MD.wav,1003,IEO,SAD,sad,MD,medium,16000,1,2,42709,2.669313,train
1003_IOM_ANG_XX,1003_IOM_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IOM_ANG_XX.wav,1003,IOM,ANG,angry,XX,unspecified,16000,1,2,43777,2.736063,train
1003_IOM_DIS_XX,1003_IOM_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IOM_DIS_XX.wav,1003,IOM,DIS,disgust,XX,unspecified,16000,1,2,52853,3.303313,train
1003_IOM_FEA_XX,1003_IOM_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IOM_FEA_XX.wav,1003,IOM,FEA,fear,XX,unspecified,16000,1,2,42709,2.669313,train
1003_IOM_HAP_XX,1003_IOM_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IOM_HAP_XX.wav,1003,IOM,HAP,happy,XX,unspecified,16000,1,2,46446,2.902875,train
1003_IOM_NEU_XX,1003_IOM_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IOM_NEU_XX.wav,1003,IOM,NEU,neutral,XX,unspecified,16000,1,2,51251,3.203187,train
1003_IOM_SAD_XX,1003_IOM_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IOM_SAD_XX.wav,1003,IOM,SAD,sad,XX,unspecified,16000,1,2,45379,2.836187,train
1003_ITH_ANG_XX,1003_ITH_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITH_ANG_XX.wav,1003,ITH,ANG,angry,XX,unspecified,16000,1,2,58725,3.670313,train
1003_ITH_DIS_XX,1003_ITH_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITH_DIS_XX.wav,1003,ITH,DIS,disgust,XX,unspecified,16000,1,2,64598,4.037375,train
1003_ITH_FEA_XX,1003_ITH_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITH_FEA_XX.wav,1003,ITH,FEA,fear,XX,unspecified,16000,1,2,56590,3.536875,train
1003_ITH_HAP_XX,1003_ITH_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITH_HAP_XX.wav,1003,ITH,HAP,happy,XX,unspecified,16000,1,2,50183,3.136437,train
1003_ITH_NEU_XX,1003_ITH_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITH_NEU_XX.wav,1003,ITH,NEU,neutral,XX,unspecified,16000,1,2,64598,4.037375,train
1003_ITH_SAD_XX,1003_ITH_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITH_SAD_XX.wav,1003,ITH,SAD,sad,XX,unspecified,16000,1,2,58191,3.636938,train
1003_ITS_ANG_XX,1003_ITS_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITS_ANG_XX.wav,1003,ITS,ANG,angry,XX,unspecified,16000,1,2,59793,3.737062,train
1003_ITS_DIS_XX,1003_ITS_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITS_DIS_XX.wav,1003,ITS,DIS,disgust,XX,unspecified,16000,1,2,59259,3.703688,train
1003_ITS_FEA_XX,1003_ITS_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITS_FEA_XX.wav,1003,ITS,FEA,fear,XX,unspecified,16000,1,2,50183,3.136437,train
1003_ITS_HAP_XX,1003_ITS_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITS_HAP_XX.wav,1003,ITS,HAP,happy,XX,unspecified,16000,1,2,59793,3.737062,train
1003_ITS_NEU_XX,1003_ITS_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITS_NEU_XX.wav,1003,ITS,NEU,neutral,XX,unspecified,16000,1,2,59793,3.737062,train
1003_ITS_SAD_XX,1003_ITS_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_ITS_SAD_XX.wav,1003,ITS,SAD,sad,XX,unspecified,16000,1,2,56056,3.5035,train
1003_IWL_ANG_XX,1003_IWL_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWL_ANG_XX.wav,1003,IWL,ANG,angry,XX,unspecified,16000,1,2,56590,3.536875,train
1003_IWL_DIS_XX,1003_IWL_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWL_DIS_XX.wav,1003,IWL,DIS,disgust,XX,unspecified,16000,1,2,70470,4.404375,train
1003_IWL_FEA_XX,1003_IWL_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWL_FEA_XX.wav,1003,IWL,FEA,fear,XX,unspecified,16000,1,2,58725,3.670313,train
1003_IWL_HAP_XX,1003_IWL_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWL_HAP_XX.wav,1003,IWL,HAP,happy,XX,unspecified,16000,1,2,62462,3.903875,train
1003_IWL_NEU_XX,1003_IWL_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWL_NEU_XX.wav,1003,IWL,NEU,neutral,XX,unspecified,16000,1,2,62996,3.93725,train
1003_IWL_SAD_XX,1003_IWL_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWL_SAD_XX.wav,1003,IWL,SAD,sad,XX,unspecified,16000,1,2,59793,3.737062,train
1003_IWW_ANG_XX,1003_IWW_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWW_ANG_XX.wav,1003,IWW,ANG,angry,XX,unspecified,16000,1,2,54454,3.403375,train
1003_IWW_DIS_XX,1003_IWW_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWW_DIS_XX.wav,1003,IWW,DIS,disgust,XX,unspecified,16000,1,2,49650,3.103125,train
1003_IWW_FEA_XX,1003_IWW_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWW_FEA_XX.wav,1003,IWW,FEA,fear,XX,unspecified,16000,1,2,35769,2.235562,train
1003_IWW_HAP_XX,1003_IWW_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWW_HAP_XX.wav,1003,IWW,HAP,happy,XX,unspecified,16000,1,2,56056,3.5035,train
1003_IWW_NEU_XX,1003_IWW_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWW_NEU_XX.wav,1003,IWW,NEU,neutral,XX,unspecified,16000,1,2,46446,2.902875,train
1003_IWW_SAD_XX,1003_IWW_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_IWW_SAD_XX.wav,1003,IWW,SAD,sad,XX,unspecified,16000,1,2,43243,2.702688,train
1003_MTI_ANG_XX,1003_MTI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_MTI_ANG_XX.wav,1003,MTI,ANG,angry,XX,unspecified,16000,1,2,35769,2.235562,train
1003_MTI_DIS_XX,1003_MTI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_MTI_DIS_XX.wav,1003,MTI,DIS,disgust,XX,unspecified,16000,1,2,67801,4.237563,train
1003_MTI_FEA_XX,1003_MTI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_MTI_FEA_XX.wav,1003,MTI,FEA,fear,XX,unspecified,16000,1,2,51251,3.203187,train
1003_MTI_HAP_XX,1003_MTI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_MTI_HAP_XX.wav,1003,MTI,HAP,happy,XX,unspecified,16000,1,2,52853,3.303313,train
1003_MTI_NEU_XX,1003_MTI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_MTI_NEU_XX.wav,1003,MTI,NEU,neutral,XX,unspecified,16000,1,2,59793,3.737062,train
1003_MTI_SAD_XX,1003_MTI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_MTI_SAD_XX.wav,1003,MTI,SAD,sad,XX,unspecified,16000,1,2,60327,3.770437,train
1003_TAI_ANG_XX,1003_TAI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TAI_ANG_XX.wav,1003,TAI,ANG,angry,XX,unspecified,16000,1,2,45912,2.8695,train
1003_TAI_DIS_XX,1003_TAI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TAI_DIS_XX.wav,1003,TAI,DIS,disgust,XX,unspecified,16000,1,2,51251,3.203187,train
1003_TAI_FEA_XX,1003_TAI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TAI_FEA_XX.wav,1003,TAI,FEA,fear,XX,unspecified,16000,1,2,50183,3.136437,train
1003_TAI_HAP_XX,1003_TAI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TAI_HAP_XX.wav,1003,TAI,HAP,happy,XX,unspecified,16000,1,2,50183,3.136437,train
1003_TAI_NEU_XX,1003_TAI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TAI_NEU_XX.wav,1003,TAI,NEU,neutral,XX,unspecified,16000,1,2,58725,3.670313,train
1003_TAI_SAD_XX,1003_TAI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TAI_SAD_XX.wav,1003,TAI,SAD,sad,XX,unspecified,16000,1,2,35769,2.235562,train
1003_TIE_ANG_XX,1003_TIE_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TIE_ANG_XX.wav,1003,TIE,ANG,angry,XX,unspecified,16000,1,2,50717,3.169812,train
1003_TIE_DIS_XX,1003_TIE_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TIE_DIS_XX.wav,1003,TIE,DIS,disgust,XX,unspecified,16000,1,2,68335,4.270937,train
1003_TIE_FEA_XX,1003_TIE_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TIE_FEA_XX.wav,1003,TIE,FEA,fear,XX,unspecified,16000,1,2,46446,2.902875,train
1003_TIE_HAP_XX,1003_TIE_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TIE_HAP_XX.wav,1003,TIE,HAP,happy,XX,unspecified,16000,1,2,52319,3.269938,train
1003_TIE_NEU_XX,1003_TIE_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TIE_NEU_XX.wav,1003,TIE,NEU,neutral,XX,unspecified,16000,1,2,40574,2.535875,train
1003_TIE_SAD_XX,1003_TIE_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1003_TIE_SAD_XX.wav,1003,TIE,SAD,sad,XX,unspecified,16000,1,2,69937,4.371062,train
